Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Alternative Organism Name],Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Alternative Compound PubChem CID,Alternative Compound PubChem URL,Compound ChEMBL ID,Alternative Compound ChEMBL ID,Broad Identifier,Compound InChIKey,Alternative Compound InChIKey,Compound SMILES,Alternative Compound SMILES,Control Type,Channels,Nuclei Count,Percentage Effect,Percentage Viability
ESP0030297.zarr,K10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PINDOLOL,4828,https://pubchem.ncbi.nlm.nih.gov/compound/4828,,,CHEMBL500,,"BRD-A97701745-001-16-0, BRD-A97701745-001-15-2, BRD-A97701745-001-14-5, BRD-A97701745-001-18-9",JZQKKSLKJUAGIC-UHFFFAOYSA-N,,CC(C)NCC(O)COc1cccc2[nH]ccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1128,-1.97,118.87
ESP0030297.zarr,K11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PEMETREXED,24867869,https://pubchem.ncbi.nlm.nih.gov/compound/24867869,135916113,https://pubchem.ncbi.nlm.nih.gov/compound/135916113,,,"BRD-K32842773-434-01-8, BRD-K32842773-304-04-7, BRD-K32842773-304-03-9, BRD-K32842773-304-05-4, BRD-K32842773-380-01-3, BRD-K32842773-304-06-2",WBXPDJSOTKVWSJ-ZDUSSCGKSA-L,,Nc1nc(=O)c2c(CCc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)c[nH]c2[nH]1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,731,-3.84,77.03
ESP0030297.zarr,K12,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,SULINDAC,1548887,https://pubchem.ncbi.nlm.nih.gov/compound/1548887,,,CHEMBL15770,,"BRD-A13946108-001-19-7, BRD-A13946108-001-17-1, BRD-A13946108-001-16-3, BRD-A13946108-001-18-9",MLKXDPUZXIRXEP-MFOYZWKCSA-N,,CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1108,-2.21,116.76
ESP0030297.zarr,K13,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,DICLOFENAC SODIUM,3032,https://pubchem.ncbi.nlm.nih.gov/compound/3032,,,,,"BRD-K08252256-236-33-8, BRD-K08252256-236-32-0, BRD-K08252256-224-02-9, BRD-K08252256-237-02-1",DCOPUUMXTXDBNB-UHFFFAOYSA-M,,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,842,-2.2,88.73
ESP0030297.zarr,K14,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,ONDANSETRON HYDROCHLORIDE,4595,https://pubchem.ncbi.nlm.nih.gov/compound/4595,,,CHEMBL46,,"BRD-A19736161-001-06-7, BRD-A19736161-003-14-7, BRD-A19736161-001-05-9",FELGMEQIXOGIFQ-UHFFFAOYSA-N,,Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1072,-1.72,112.97
ESP0030297.zarr,K15,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,OXYQUINOLINE HEMISULFATE,1923,https://pubchem.ncbi.nlm.nih.gov/compound/1923,,,CHEMBL310555,,BRD-K66808046-065-03-7,MCJGNVYPOGVAJF-UHFFFAOYSA-N,,Oc1cccc2cccnc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1177,-3.64,124.03
ESP0030297.zarr,K16,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TRANEXAMIC ACID,,,,,,,"BRD-K15014948-001-10-3, BRD-K15014948-213-01-3, BRD-K15014948-001-09-5, BRD-K15014948-001-11-1, BRD-K15014948-001-12-9",GYDJEQRTZSCIOI-LJGSYFOKSA-N,,NC[C@H]1CC[C@@H](CC1)C(O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1301,-3.43,137.1
ESP0030297.zarr,K17,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,EBSELEN,3194,https://pubchem.ncbi.nlm.nih.gov/compound/3194,,,CHEMBL51085,,BRD-K29359156-001-30-1,DYEFUKCXAQOFHX-UHFFFAOYSA-N,,O=c1n([se]c2ccccc12)-c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,892,-2.68,94.0
ESP0030297.zarr,K18,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,CAPSAICIN,1548943,https://pubchem.ncbi.nlm.nih.gov/compound/1548943,,,CHEMBL294199,,"BRD-K50590187-001-19-9, BRD-K50590187-001-20-7",YKPUWZUDDOIDPM-SOFGYWHQSA-N,,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,896,-0.3,94.42
ESP0030297.zarr,K19,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PIMOZIDE,16362,https://pubchem.ncbi.nlm.nih.gov/compound/16362,,,CHEMBL1423,,"BRD-K01292756-001-25-0, BRD-K01292756-001-23-5, BRD-K01292756-001-24-3, BRD-K01292756-001-27-6",YVUQSNJEYSNKRX-UHFFFAOYSA-N,,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,928,28.94,97.79
ESP0030297.zarr,K20,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TODRALAZINE HYDROCHLORIDE,5501,https://pubchem.ncbi.nlm.nih.gov/compound/5501,,,CHEMBL1079787,,BRD-K68553471-003-12-3,WGZDBVOTUVNQFP-UHFFFAOYSA-N,,CCOC(=O)NNc1nncc2ccccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1319,-1.79,139.0
ESP0030297.zarr,K21,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,LIDOCAINE HYDROCHLORIDE,3676,https://pubchem.ncbi.nlm.nih.gov/compound/3676,,,CHEMBL79,,"BRD-K52662033-003-21-2, BRD-K52662033-001-19-0",NNJVILVZKWQKPM-UHFFFAOYSA-N,,CCN(CC)CC(=O)Nc1c(C)cccc1C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,990,-4.06,104.33
ESP0030297.zarr,K22,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,LOMEFLOXACIN HYDROCHLORIDE,3948,https://pubchem.ncbi.nlm.nih.gov/compound/3948,74685900,https://pubchem.ncbi.nlm.nih.gov/compound/74685900,CHEMBL561,,"BRD-A75850590-213-01-0, BRD-A75850590-003-09-8",ZEKZLJVOYLTDKK-UHFFFAOYSA-N,,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,762,-1.13,80.3
ESP0030297.zarr,K23,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,positive control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,826,111.86,87.05
ESP0030297.zarr,K24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,989,4.02,104.22
ESP0030297.zarr,L1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,"Chlorophyllin, Chlorin E6",163192563,https://pubchem.ncbi.nlm.nih.gov/compound/163192563,,,,,BRD-K23728266-001-01-1,VAJLRIOJDADNAT-UHFFFAOYSA-N,,CCc1c(C)c2cc3[nH]c(cc4nc(C(CCC(=O)O)C4C)c(CC(=O)O)c5[nH]c(cc1n2)c(C)c5C(=O)O)C(=C3C=C)C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1287,-7.86,135.63
ESP0030297.zarr,L2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,NORETHINDRONE ACETATE,5702094,https://pubchem.ncbi.nlm.nih.gov/compound/5702094,,,CHEMBL1357114,,BRD-A09349126-001-10-7,IMONTRJLAWHYGT-FJMAIUEKSA-N,,CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@]12C)C#C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1143,-3.91,120.45
ESP0030297.zarr,L3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,ML-193,1261822,https://pubchem.ncbi.nlm.nih.gov/compound/1261822,,,CHEMBL1310336,,"BRD-K27539181-001-08-5, BRD-K27539181-001-09-9",HTSLEZOTMYUPLU-UHFFFAOYSA-N,,CC2=CC(C)=CC1=C(C(NC4=CC=C(S(=O)(NC5=C(C)C(C)=NO5)=O)C=C4)=O)C=C(C3=CC=CC=N3)N=C12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1050,-2.6,110.65
ESP0030297.zarr,L4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,GENTIAN VIOLET,3468,https://pubchem.ncbi.nlm.nih.gov/compound/3468,,,CHEMBL459265,,"BRD-K60025295-003-06-6, BRD-K60025295-003-07-4, BRD-K60025295-003-05-8",LGLFFNDHMLKUMI-UHFFFAOYSA-N,,CN(C)c1ccc(cc1)C(c1ccc(cc1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,212,-9.2,22.34
ESP0030297.zarr,L5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,NORTRIPTYLINE HYDROCHLORIDE,4543,https://pubchem.ncbi.nlm.nih.gov/compound/4543,,,CHEMBL445,,"BRD-K91263825-003-21-4, BRD-K91263825-003-23-9",PHVGLTMQBUFIQQ-UHFFFAOYSA-N,,CNCCC=C1c2ccccc2CCc2ccccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1044,64.42,110.02
ESP0030297.zarr,L6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,NOSCAPINE HYDROCHLORIDE,31411,https://pubchem.ncbi.nlm.nih.gov/compound/31411,,,,,"BRD-K91301684-003-05-5, BRD-K91301684-003-04-8",AKNNEGZIBPJZJG-QZTJIDSGSA-N,,COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1123,-1.85,118.34
ESP0030297.zarr,L7,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,FLUOROURACIL,3385,https://pubchem.ncbi.nlm.nih.gov/compound/3385,5281053,https://pubchem.ncbi.nlm.nih.gov/compound/5281053,CHEMBL185,,"BRD-K24844714-001-24-5, BRD-K24844714-001-25-2",GHASVSINZRGABV-UHFFFAOYSA-N,,Fc1c[nH]c(=O)[nH]c1=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,854,-3.49,90.0
ESP0030297.zarr,L8,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,MERCAPTOPURINE,4071,https://pubchem.ncbi.nlm.nih.gov/compound/4071,667490,https://pubchem.ncbi.nlm.nih.gov/compound/667490,CHEMBL1425,,"BRD-K91601245-001-13-8, BRD-K91601245-001-12-0, BRD-K91601245-001-16-1",GLVAUDGFNGKCSF-UHFFFAOYSA-N,,S=c1[nH]cnc2nc[nH]c12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1083,-1.86,114.13
ESP0030297.zarr,L9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PRAZIQUANTEL,4891,https://pubchem.ncbi.nlm.nih.gov/compound/4891,,,CHEMBL976,,"BRD-A21858158-001-23-5, BRD-A21858158-001-22-7",FSVJFNAIGNNGKK-UHFFFAOYSA-N,,O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1093,-5.83,115.18
ESP0030297.zarr,L10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,OXACILLIN SODIUM,24870849,https://pubchem.ncbi.nlm.nih.gov/compound/24870849,,,,,"BRD-K96786677-323-02-0, BRD-K96786677-323-03-8, BRD-K96786677-236-02-4, BRD-K96786677-323-04-9",UWYHMGVUTGAWSP-XLGXCUCASA-M,,Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1106,-4.06,116.55
ESP0030297.zarr,L11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,CEFEPIME HYDROCHLORIDE,9615346,https://pubchem.ncbi.nlm.nih.gov/compound/9615346,,,,,BRD-A12077521-003-01-5,HVFLCNVBZFFHBT-FSJBWODESA-O,,CO\N=C(\C(=O)NC1C2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1066,-4.42,112.34
ESP0030297.zarr,L12,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,THIMEROSAL,5441,https://pubchem.ncbi.nlm.nih.gov/compound/5441,"16684927, 24944331, 129010911","https://pubchem.ncbi.nlm.nih.gov/compound/16684927, https://pubchem.ncbi.nlm.nih.gov/compound/24944331, https://pubchem.ncbi.nlm.nih.gov/compound/129010911",,,"BRD-K61443650-236-13-1, BRD-K61443650-236-14-9",HXQVQGWHFRNKMS-UHFFFAOYSA-L,,CC[Hg]Sc1ccccc1C(O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,844,6.82,88.94
ESP0030297.zarr,L13,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,HYDROXYUREA,3657,https://pubchem.ncbi.nlm.nih.gov/compound/3657,,,CHEMBL467,,"BRD-K51747290-001-13-1, BRD-K51747290-001-15-6, BRD-K51747290-001-12-3",VSNHCAURESNICA-UHFFFAOYSA-N,,NC(=O)NO,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1167,-3.87,122.98
ESP0030297.zarr,L14,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,OXYMETAZOLINE HYDROCHLORIDE,4636,https://pubchem.ncbi.nlm.nih.gov/compound/4636,,,CHEMBL762,,"BRD-K16195444-003-26-0, BRD-K16195444-003-24-5, BRD-K16195444-003-25-2",WYWIFABBXFUGLM-UHFFFAOYSA-N,,Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1156,-4.13,121.82
ESP0030297.zarr,L15,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,SULFAMETHIZOLE,5328,https://pubchem.ncbi.nlm.nih.gov/compound/5328,,,CHEMBL1191,,"BRD-K31682896-001-24-0, BRD-K31682896-001-23-2, BRD-K31682896-001-26-9",VACCAVUAMIDAGB-UHFFFAOYSA-N,,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1079,-4.31,113.71
ESP0030297.zarr,L16,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,GALANTAMINE,9651,https://pubchem.ncbi.nlm.nih.gov/compound/9651,,,CHEMBL659,,"BRD-K49481516-004-18-3, BRD-K49481516-001-01-5",ASUTZQLVASHGKV-JDFRZJQESA-N,,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1243,-3.23,130.99
ESP0030297.zarr,L17,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,ACETYL-L-LEUCINE,70912,https://pubchem.ncbi.nlm.nih.gov/compound/70912,,,CHEMBL56021,,"BRD-K27406233-001-07-7, BRD-K27406233-001-08-9",WXNXCEHXYPACJF-ZETCQYMHSA-N,,CC(C)C[C@H](NC(C)=O)C(O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1077,-3.92,113.5
ESP0030297.zarr,L18,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PIMETHIXENE MALEATE,4822,https://pubchem.ncbi.nlm.nih.gov/compound/4822,,,CHEMBL152408,,"BRD-K88090157-050-10-8, BRD-K88090157-050-11-9",NZLVRVYNQYGMAB-UHFFFAOYSA-N,,CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1038,44.85,109.39
ESP0030297.zarr,L19,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,MEFEXAMIDE HYDROCHLORIDE,4045,https://pubchem.ncbi.nlm.nih.gov/compound/4045,,,CHEMBL1368380,,"BRD-K20655524-003-12-0, BRD-K20655524-003-13-9",HUNIPYLVUPMFCZ-UHFFFAOYSA-N,,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1127,-4.1,118.76
ESP0030297.zarr,L20,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,SULCONAZOLE NITRATE,5318,https://pubchem.ncbi.nlm.nih.gov/compound/5318,,,CHEMBL1221,,"BRD-A70649075-008-30-8, BRD-A70649075-008-29-0, BRD-A70649075-008-32-9",AFNXATANNDIXLG-UHFFFAOYSA-N,,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1014,-2.27,106.86
ESP0030297.zarr,L21,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,DIPHENHYDRAMINE HYDROCHLORIDE,3100,https://pubchem.ncbi.nlm.nih.gov/compound/3100,,,CHEMBL657,,"BRD-K47278471-003-26-3, BRD-K47278471-003-25-5",ZZVUWRFHKOJYTH-UHFFFAOYSA-N,,CN(C)CCOC(c1ccccc1)c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1046,7.41,110.23
ESP0030297.zarr,L22,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Doxycycline (hyclate),,,,,,,"BRD-A08545410-311-03-4, BRD-A08545410-003-07-8, BRD-A08545410-311-01-8, BRD-A08545410-003-06-0, BRD-A08545410-003-08-6",JBIWCJUYHHGXTC-AKNGSSGZSA-N,,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1064,-3.69,112.13
ESP0030297.zarr,L23,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,positive control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,854,98.33,90.0
ESP0030297.zarr,L24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,991,3.32,104.43
ESP0030297.zarr,M1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,plinabulin,9949641,https://pubchem.ncbi.nlm.nih.gov/compound/9949641,,,CHEMBL1096380,,"BRD-K99498722-001-02-6, BRD-K99498722-001-03-4, BRD-K99498722-001-04-2",UNRCMCRRFYFGFX-TYPNBTCFSA-N,,CC(C)(C)C1=C(N=CN1)/C=C\2/C(=O)N/C(=C\C3=CC=CC=C3)/C(=O)N2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,566,-3.64,59.65
ESP0030297.zarr,M2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,DESIPRAMINE HYDROCHLORIDE,2995,https://pubchem.ncbi.nlm.nih.gov/compound/2995,,,CHEMBL72,,"BRD-K60762818-003-26-0, BRD-K60762818-003-25-2",HCYAFALTSJYZDH-UHFFFAOYSA-N,,CNCCCN1c2ccccc2CCc2ccccc12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,956,36.57,100.74
ESP0030297.zarr,M3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,BRL-44408,121850,https://pubchem.ncbi.nlm.nih.gov/compound/121850,,,CHEMBL216097,,BRD-A67949680-050-01-7,SGOFAUSEYBZKDQ-UHFFFAOYSA-N,,CC1N(CC2=NCCN2)CC2=C1C=CC=C2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1126,-2.66,118.66
ESP0030297.zarr,M4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,METHSCOPOLAMINE BROMIDE,5702084,https://pubchem.ncbi.nlm.nih.gov/compound/5702084,,,CHEMBL3039306,,"BRD-K48619321-004-16-8, BRD-K48619321-004-17-6, BRD-K48619321-004-19-9, BRD-K48619321-004-18-4",LZCOQTDXKCNBEE-RUTJIGONSA-N,,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1161,-2.43,122.35
ESP0030297.zarr,M5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,INOSITOL,,,,,,,"BRD-K52618540-001-09-9, BRD-K52618540-001-10-9",CDAISMWEOUEBRE-GPIVLXJGSA-N,,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1152,-4.17,121.4
ESP0030297.zarr,M6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,GRAMICIDIN (gramicidin A shown),16170150,https://pubchem.ncbi.nlm.nih.gov/compound/16170150,137795203,https://pubchem.ncbi.nlm.nih.gov/compound/137795203,CHEMBL4303642,,BRD-A52977603-001-01-2,ZWCXYZRRTRDGQE-UHFFFAOYSA-N,,"CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2cccc
c12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO",,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1015,-8.15,106.96
ESP0030297.zarr,M7,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,METHIMAZOLE,4104,https://pubchem.ncbi.nlm.nih.gov/compound/4104,1349907,https://pubchem.ncbi.nlm.nih.gov/compound/1349907,CHEMBL1515,,"BRD-K54416256-001-19-9, BRD-K54416256-001-18-1",PMRYVIKBURPHAH-UHFFFAOYSA-N,,Cn1cc[nH]c1=S,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,118,-2.34,12.44
ESP0030297.zarr,M8,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PRIMAQUINE PHOSPHATE,4908,https://pubchem.ncbi.nlm.nih.gov/compound/4908,,,CHEMBL506,,"BRD-A55913614-316-09-6, BRD-A55913614-316-08-8",INDBQLZJXZLFIT-UHFFFAOYSA-N,,COc1cc(NC(C)CCCN)c2ncccc2c1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1008,1.37,106.22
ESP0030297.zarr,M9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PROPYLTHIOURACIL,4950,https://pubchem.ncbi.nlm.nih.gov/compound/4950,"657298, 5281043","https://pubchem.ncbi.nlm.nih.gov/compound/657298, https://pubchem.ncbi.nlm.nih.gov/compound/5281043",CHEMBL1518,,"BRD-K48168960-001-19-2, BRD-K48168960-001-18-4",KNAHARQHSZJURB-UHFFFAOYSA-N,,CCCc1cc(=O)[nH]c(=S)[nH]1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1258,-3.09,132.57
ESP0030297.zarr,M10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PHENELZINE SULFATE,3675,https://pubchem.ncbi.nlm.nih.gov/compound/3675,,,CHEMBL1089,,"BRD-K87024524-065-17-7, BRD-K87024524-065-18-5, BRD-K87024524-001-04-0",RMUCZJUITONUFY-UHFFFAOYSA-N,,NNCCc1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,1124,-4.17,118.45
